product_id,sku,post_title,total_sales,price,z_score
5764,15818,Parcé Frères Collioure Rouge Petit Gus 2018,12.0,12.9,-0.7045223817107605
6629,15793,Weingut Besson-Strasser Zürich Pinot Noir Cholfirst 2017,1.0,37.7,0.1872263382169553
4168,15784,Ollieux Romanis Corbières Blanc Cuvée Prestige 2018,12.0,18.2,-0.5139470504358858
6567,15779,"Decelle-Villa Côte de Nuits Villages ""Aux Montagnes"" 2014",0.0,28.4,-0.14717943175593823
5062,15713,Lucien Boillot Gevrey Chambertin 2017,2.0,45.0,0.44971688884083927
4094,15676,Paul Ginglinger Gewurztraminer Wahlenbourg 2017,0.0,13.7,-0.6757562939711568
4263,15664,Chermette Domaine du Vissoux Fleurie Poncié 2018,0.0,15.8,-0.600245313654697
4192,15605,Château de La Liquière Faugères Cistus Rouge 2017,5.0,17.8,-0.5283300943056877
4687,15582,Cosse-Maisonneuve Cahors Le Sid 2014,0.0,30.1,-0.0860514953092802
4934,15554,Marcel Richaud Rasteau Rouge 2017,2.0,22.2,-0.37011661173786714
6095,15489,Château de Villeneuve Saumur-Champigny Le Grand Clos 2017,0.0,29.8,-0.09683877821163163
4077,15440,Domaine des Bosquets Gigondas 2016,0.0,22.9,-0.3449462849657139
4558,15426,Domaine de Montcalmès Terrasses du Larzac Rouge 2017,3.0,28.1,-0.15796671465828954
4203,15415,Mas Laval IGP Pays d'Hérault Les Pampres Blancs 2018,6.0,9.9,-0.8123952107342746
4665,15404,Vincent Carême Vouvray Sec 2018,2.0,14.4,-0.6505859671990036
5705,15360,Domaine Huet Vouvray Pétillant Brut 2014,2.0,19.8,-0.4564148749566783
4939,15338,Oratoire Saint Martin Cairanne Blanc Réserve des Seigneurs 2018,0.0,12.9,-0.7045223817107605
5829,15329,Agnès Levet Côte Rôtie Péroline 2017,3.0,57.0,0.8812082049348953
4046,15269,Pierre Gaillard Côte Rôtie Rose Pourpre 2017,6.0,80.0,1.7082332274485026
4936,15106,Domaine Rouge Garance Côtes du Rhône Blanc De Garance 2018,11.0,11.1,-0.7692460791248689
4708,14700,Albert Mann Pinot Gris Grand Cru Furstentum 2016,8.0,32.6,0.003842528876981463
5794,14692,Château Fonréaud Bordeaux Blanc Le Cygne 2016,0.0,21.7,-0.3880954165751195
4995,14509,Domaine Peyre Rose Oro Blanc 2002,0.0,78.0,1.6363180080994932
4996,14508,Domaine Peyre Rose Marlène N°3 2008,0.0,78.0,1.6363180080994932
4907,14374,Alphonse Mellot Coteaux Charitois Rouge Les Pénitents 2015,0.0,22.9,-0.3449462849657139
4752,14184,Domaine de Montgilet Coteaux de l'Aubance Les Trois Schistes 2016,0.0,27.9,-0.16515823659319057
5550,13958,Thierry Germain Saumur-Champigny La Marginale 2017,0.0,34.3,0.06497046532363925
5893,13910,Gilbert Picq Chablis 1er Cru Vaucoupin 2016,5.0,26.6,-0.21190312917004653
4913,13814,Jean-Batiste Arena Muscat du Cap Corse 2015,0.0,28.0,-0.16156247562574005
4100,13416,Emile Boeckel Gewurztraminer Grand Cru Zotzenberg 2016,0.0,15.8,-0.600245313654697
4938,13379,Domaine Rouge Garance Côtes du Rhône Villages Garances 2016,0.0,12.5,-0.7189054255805624
4902,13052,Domaine Des Croix Savigny-Lès-Beaune 1er Cru Les Peuillets 2015,0.0,46.0,0.48567449851534394
4794,12771,Maurice Schoech Riesling Grand Cru Rangen de Thann 2014,0.0,41.6,0.32746101594752347
5629,8365,Parés Baltà Cava Brut Nature,0.0,10.3,-0.7980121668644726
4239,16567,Domaine Augustin Collioure Blanc Adéodat 2019,0.0,28.0,-0.16156247562574005
4647,16525,Bernard Baudry Chinon Rouge La Croix Boissée 2017,8.0,28.5,-0.14358367078848772
4050,16449,Pierre Gaillard Saint-Joseph Blanc 2019,6.0,21.8,-0.38449965560766897
4933,16281,Marcel Richaud Cairanne Rouge 2018,0.0,18.4,-0.5067555285009849
4867,16148,Château De La Selve IGP Coteaux de l'Ardèche Maguelonne Rosé 2019,1.0,9.9,-0.8123952107342746
4673,16057,Domaine Pellé Sancerre Rouge La Croix Au Garde 2017,0.0,19.8,-0.4564148749566783
4051,16045,Jeanne Gaillard IGP Collines Rhodaniennes Syrah Terre de Mandrin 2018,6.0,7.7,-0.8915019520181848
4681,15933,Domaine de Joy Côtes de Gascogne Blanc Moelleux Saint-André 2018,12.0,7.1,-0.9130765178228876
7023,15891,Camin Larredya Jurançon Sec La Virada 2018,0.0,27.5,-0.1795412804629924
4614,15875,Gilbert Picq Chablis En Vaudécorse 2017,11.0,19.0,-0.4851809626962821
4886,15773,Saumaize-Michelin Pouilly-Fuissé Clos sur la Roche 2018,5.0,28.4,-0.14717943175593823
4788,15731,Maurice Schoech Pinot Gris 2018,3.0,12.3,-0.7260969475154633
5377,15677,Argentine Alamos Catena Malbec 2017,0.0,19.0,-0.4851809626962821
4912,15612,Jean-Baptiste Arena Patrimonio Rouge Grotte Di Sole 2018,6.0,25.9,-0.23707345594219992
4231,15461,Argentine Mendoza Alamos Malbec 2018,1.0,11.1,-0.7692460791248689
4108,15353,Zind-Humbrecht Riesling Herrenweg de Turckheim 2017,2.0,31.7,-0.028519319830072814
5922,15343,Albert Mann Pinot Noir Clos de la Faille 2017,17.0,48.5,0.5755685227016056
5827,15328,Agnès Levet Côte Rôtie Maestria 2017,3.0,55.0,0.8092929855858859
4861,15307,Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017,29.0,8.5,-0.8627358642785811
5912,15227,Kingsbarns Distillery Lowland Single Malt Whisky,0.0,57.0,0.8812082049348953
5395,15095,Chili Errazuriz Cabernet Sauvignon 2016,0.0,12.7,-0.7117139036456614
4251,15032,Domaine Saint-Denis Bourgogne Rouge Le Clos 2017,8.0,14.1,-0.6613732501013548
4977,14930,Château Lafont Menaut Pessac-Leognan Blanc 2017,3.0,16.3,-0.5822665088174447
4757,14680,Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017,6.0,26.5,-0.21549889013749707
5817,14600,Maison Trimbach Riesling Grand Cru Geisberg 2012,0.0,57.6,0.9027827707395981
6129,14570,Moulin de Gassac IGP Pays d'Hérault Guilhem Blanc 2017,0.0,5.2,-0.9813959762044465
6104,14092,Stéphane Tissot Arbois Blanc Savagnin 2015,0.0,33.2,0.025417094681684314
6105,14090,Stéphane Tissot Côtes du Jura Sursis 2017,7.0,34.8,0.08294927016089158
5389,13904,Australie Maverick Breechens Blend 2012,0.0,16.1,-0.5894580307523456
4079,13078,Le Vieux Donjon Châteauneuf-du-Pape 2013,0.0,37.0,0.16205601144480195
4073,13074,Château de Vaudieu Châteauneuf-du-Pape L'Avenue 2015,0.0,77.8,1.6291264861645922
6041,13073,Château de Vaudieu Châteauneuf-du-Pape Amiral G 2015,0.0,71.7,1.409785067150114
4076,13072,Plateau des Chênes Lirac 2016,4.0,14.05,-0.6631711305850801
4348,12586,Champagne Egly-Ouriet Grand Cru Brut Tradition,0.0,59.0,0.9531234242839046
5397,12496,Chili De Martino Viejas Tinajas Cinsault 2013,0.0,24.0,-0.3053929143237587
6222,7032,Planeta Sicilia Passito di Noto 2016,0.0,26.4,-0.21909465110494758
5047,531,Champagne Petit Lebrun &amp; Fils Blanc de Blancs Grand Cru,13.0,22.5,-0.3593293288355157
4054,19816,Clos du Mont-Olivet Châteauneuf-du-Pape Cuvée du Papet 2018,10.0,71.6,1.4061893061826631
5894,16539,Thevenet Quintaine Viré-Clessé Emilian Gillet 2017,5.0,15.4,-0.614628357524499
4720,16513,Domaine Schoenheitz Riesling Herrenreben 2018,15.0,15.9,-0.5966495526872466
4649,16261,Bernard Baudry Chinon Blanc 2018,1.0,16.5,-0.5750749868825438
4683,16239,Château Plaisance Fronton Rosé 2019,1.0,9.1,-0.8411612984738782
4759,16229,Domaine Saint-Nicolas Fiefs Vendéens Rouge Reflets 2018,0.0,16.9,-0.560691943012742
4615,16186,Alphonse Mellot Sancerre Blanc La Moussière 2018,7.0,24.0,-0.3053929143237587
4178,16160,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rosé 2019,17.0,11.5,-0.754863035255067
5485,16131,Decelle-Villa Savigny-Lès-Beaune Blanc 2018,3.0,33.4,0.032608616616585095
4166,16124,Ollieux Romanis Corbières Boutenac Atal Sia 2017,6.0,20.5,-0.43124454818452507
4045,16041,Pierre Gaillard Côte Rôtie 2018,14.0,42.6,0.36341862562202815
5696,15797,Planeta Sicilia Etna Bianco 2018,0.0,17.5,-0.5391173772080391
6631,15795,Weingut Besson-Strasser Zürich Pinot Noir Albi 2016,0.0,47.2,0.5288236301247496
6626,15790,Weingut Besson-Strasser Zürich Räuschling 2018,0.0,33.2,0.025417094681684314
5959,15766,Domaine Labranche Laffont Madiran Vieilles Vignes 2015,0.0,15.4,-0.614628357524499
6592,15764,Domaine de la Monardière Vacqueyras Blanc Galéjade 2018,0.0,24.4,-0.29100987045395693
6299,15710,Lucien Boillot Gevrey Chambertin 1er Cru Les Cherbaudes 2017,0.0,78.0,1.6363180080994932
6572,15704,Decelle-Villa Saint-Aubin 1er Cru Sous Roche Dumay 2015,0.0,44.0,0.4137592791663346
4280,15690,Château de Cazeneuve Languedoc Blanc 2016,0.0,18.9,-0.4887767236637326
4604,15660,Catherine et Claude Maréchal Pommard La Chanière 2016,1.0,49.0,0.593547327538858
4602,15659,Catherine et Claude Maréchal Chorey-Lès-Beaune 2017,7.0,31.5,-0.03571084176497372
4717,15658,Domaine Schoenheitz Pinot Noir Herrenreben 2017,6.0,23.4,-0.32696748012846155
4204,15414,Mas Laval IGP Pays d'Hérault Les Pampres Rouges 2017,3.0,11.3,-0.762054557189968
4205,15413,Mas Laval Terrasses du Larzac La Grande Cuvée 2016,12.0,23.0,-0.3413505239982634
5068,15345,Albert Mann Pinot Noir Grand P 2017,0.0,59.9,0.9854852729909588
4789,15316,Maurice Schoech Pinot Noir 2018,2.0,11.1,-0.7692460791248689
5816,15237,Maison Trimbach Riesling 2017,0.0,16.9,-0.560691943012742
4603,15147,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,1.0,31.5,-0.03571084176497372
4275,14864,I Fabbri Chianti Classico Lamole 2017,12.0,14.9,-0.6326071623617513
5545,14827,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Caillerets 1er Cru 2016,7.0,65.9,1.201230931037987
4107,14800,Emile Boeckel Pinot Noir Terres Rouges 2016,0.0,35.0,0.09014079209579261
5743,14323,Domaine Clerget Vosne-Romanée Les Violettes 2015,0.0,57.0,0.8812082049348953
6103,14100,Stéphane Tissot Arbois Trousseau Amphore 2017,0.0,40.7,0.2950991672404693
5551,13957,Thierry Germain Saumur-Champigny Franc De Pied 2017,0.0,36.3,0.13688568467264858
4359,13853,Champagne Larmandier-Bernier Grand Cru Les Chemins d'Avize 2011,1.0,85.6,1.9095958416257286
5761,13849,Huiles d'Olive Extra Vierge Planeta 3x 10cl,0.0,19.5,-0.46720215785902974
4393,13765,Wemyss Malts Blended Malt Scotch Whisky Vanilla Burst,0.0,57.0,0.8812082049348953
4653,13515,Thierry Germain Saumur-Champigny Franc De Pied 2016,0.0,36.2,0.13328992370519832
4399,12640,Wemyss Malts Blended Malt Scotch Whisky Spice King Batch Strength,1.0,59.0,0.9531234242839046
5899,12339,Stéphane Tissot Arbois Blanc Les Bruyères 2015,4.0,28.1,-0.15796671465828954
5756,7033,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,4.0,42.2,0.3490355817522263
4628,802,Marcel Windholtz Eau de Vie de Marc de Muscat,0.0,39.6,0.2555457965985141
6278,16273,Borie de Maurel Minervois Rouge Esprit d'Automne 2019,5.0,9.0,-0.8447570594413287
4930,16155,Domaine La Croix Belle Côtes de Thongue Blanc N°7 2018,5.0,17.5,-0.5391173772080391
4601,16151,Catherine et Claude Maréchal Bourgogne Aligoté 2018,4.0,16.1,-0.5894580307523456
4899,16062,Domaine Brintet Mercurey Blanc Vieilles Vignes 2018,9.0,21.2,-0.4060742214123718
4049,16043,Pierre Gaillard Saint-Joseph Rouge 2018,1.0,19.3,-0.47439367979393066
4890,16038,Saumaize-Michelin Saint-Véran 2018,6.0,17.0,-0.5570961820452914
4052,16030,Clos du Mont-Olivet Châteauneuf-du-Pape Blanc 2019,6.0,33.7,0.043395899518936645
4084,16014,"Rimauresq Côtes de Provence Rouge Cru Classé ""R"" 2017",0.0,23.2,-0.33415900206336246
5619,15922,"Albert Boxler Riesling Grand Cru Sommerberg ""E"" 2018",0.0,71.3,1.395402023280312
5523,15862,Domaine Chambeyron Côte Rôtie Lancement 2017,1.0,60.4,1.0034640778282111
6926,15845,Château Jean Faure Saint-Emilion Grand Cru 2016,1.0,49.9,0.6259091762459121
6627,15791,Weingut Besson-Strasser Zürich Fumé 2017,1.0,41.8,0.3346525378824243
4182,15747,Borie La Vitarèle Saint-Chinian Les Schistes 2017,3.0,16.7,-0.5678834649476429
6301,15745,Borie La Vitarèle Saint-Chinian Midi Rouge 2015,0.0,40.5,0.2879076453055683
6568,15707,Decelle-Villa Chambolle-Musigny 2017,0.0,72.0,1.4205723500524654
4262,15663,Chermette Domaine du Vissoux Brouilly Pierreux 2018,3.0,15.8,-0.600245313654697
4261,15662,Chermette Domaine du Vissoux Beaujolais Griottes 2018,1.0,9.9,-0.8123952107342746
4202,15655,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert Blanc 2019,0.0,38.0,0.19801362111930662
5738,15566,Triennes IGP Méditerranée Rouge Saint Auguste 2016,11.0,14.6,-0.6433944452641025
4918,15533,Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016,24.0,37.2,0.169247533379703
4067,15490,Gilles Robin Crozes-Hermitage Rouge Albéric 2017,19.0,22.0,-0.37730813367276805
4215,15480,Marc Colin Et Fils Saint-Aubin Blanc Luce 2017,0.0,26.5,-0.21549889013749707
4707,15466,Albert Mann Pinot Gris Cuvée Albert 2017,13.0,22.8,-0.3485420459331643
4240,15436,Domaine Augustin Collioure Rouge Adéodat 2017,0.0,28.0,-0.16156247562574005
5826,15325,Agnès Levet Côte Rôtie Améthyste 2017,4.0,41.2,0.31307797207772164
4749,15315,Domaine de Montgilet Anjou Blanc 2016,0.0,11.9,-0.7404799913852652
4242,15310,Parcé Frères Côtes du Roussillon Villages Zoé Rouge 2018,14.0,8.6,-0.8591401033111306
6109,15201,Gilles Robin Saint-Joseph Rouge André Péalat 2010,1.0,39.2,0.24116275272871232
4248,15033,Domaine Saint-Denis Mâcon Chardonnay 2017,12.0,14.8,-0.6362029233292016
4156,14941,Elian Daros Côtes du Marmandais Coucou Blanc 2016,6.0,20.35,-0.4366381896357007
4101,14905,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,0.0,15.8,-0.600245313654697
5613,14855,Albert Boxler Chasselas 2016,6.0,19.2,-0.47798944076138117
5443,14809,La Rectorie Banyuls Léon Parcé 2016,5.0,23.6,-0.3197759581935605
5488,14712,Decelle-Villa Beaune Rouge 2015,0.0,43.5,0.3957804743290823
6204,14604,Domaine Giudicelli Muscat du Cap Corse 2016,7.0,31.0,-0.053689646602226054
4797,14506,Domaine Peyre Rose Clos des Cistes 2008,0.0,78.0,1.6363180080994932
4616,14371,Alphonse Mellot Sancerre Rouge La Demoiselle 2015,0.0,57.0,0.8812082049348953
6106,14106,Stéphane Tissot Château-Chalon 2011,0.0,74.8,1.5212536571410782
5548,13965,Thierry Germain Saumur-Champigny Outre Terre 2017,0.0,48.8,0.586355805603957
5707,13557,Domaine des Terres d'Ocre Saint-Pourçain Rouge Instant T 2015,10.0,10.8,-0.7800333620272203
4654,13514,Thierry Germain Saumur-Champigny La Marginale 2016,0.0,33.4,0.032608616616585095
4164,13453,Parés Baltà Penedès Mas Petit 2015,20.0,7.6,-0.8950977129856352
4072,12045,Château de Vaudieu Châteauneuf-du-Pape Blanc 2015,1.0,32.0,-0.01773203692772139
4069,11862,Gilles Robin Hermitage Rouge 2012,0.0,60.0,0.9890810339584093
4657,11847,Thierry Germain Saumur-Champigny Outre Terre 2014,0.0,43.0,0.37780166949183
4970,11225,Champagne Larmandier-Bernier Terre de Vertus Premier Cru 2011,0.0,49.5,0.6115261323761103
4709,10775,Albert Mann Pinot Gris Vendanges Tardives Altenbourg 2011,0.0,44.0,0.4137592791663346
4617,10459,Alphonse Mellot Sancerre Rouge Génération XIX 2011,0.0,67.5,1.2587631065171943
4149,7086,Champagne Mailly Grand Cru Intemporelle Rosé 2009,0.0,69.0,1.3126995210289514
4730,5646,Domaine Muré Crémant d'Alsace Cuvée Prestige,0.0,14.3,-0.6541817281664539
4633,804,Marcel Windholtz Eau de Vie de Mirabelle d'Alsace Réserve Particulière,3.0,52.4,0.7158032004321738
4223,16585,Xavier Frissant Touraine Sauvignon 2019,3.0,9.7,-0.8195867326691755
5951,16472,Domaine de Vaccelli AOP Ajaccio Rouge Granit 174 2017,0.0,74.5,1.510466374238727
4281,16330,Château de Cazeneuve Val de Montferrand Rouge Caza Sorix 2019,0.0,11.6,-0.7512672742876165
5479,16305,Domaine Bulliat Beaujolais Blanc 2019,3.0,10.2,-0.8016079278319231
4083,16296,"Rimauresq Côtes de Provence Blanc Cru Classé ""R"" 2019",0.0,17.0,-0.5570961820452914
4876,16289,Tempier Bandol Rosé 2019,22.0,22.8,-0.3485420459331643
4937,16283,Domaine Rouge Garance Côtes du Rhône Feuille de Garance 2019,4.0,9.9,-0.8123952107342746
4059,16275,Mourgues du Grès Costières de Nîmes Galets Rosés 2019,7.0,8.7,-0.8555443423436802
4188,16265,Château de La Liquière Languedoc Blanc Les Amandiers 2019,8.0,9.5,-0.8267782546040764
4283,16154,Château de Cazeneuve Pic Saint-Loup Le Roc Des Mates 2017,4.0,27.0,-0.19752008530024473
5753,16147,Château de la Selve Vin de France Petite Selve 2019,4.0,10.1,-0.8052036887993735
6751,16144,Château Simone Palette Blanc 2017,0.0,46.5,0.5036533033525963
4725,16010,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,0.0,23.4,-0.32696748012846155
5618,15921,"Albert Boxler Riesling Grand Cru Sommerberg ""D"" 2018",0.0,71.3,1.395402023280312
5960,15892,Domaine Labranche Laffont Pacherenc du Vic-Bilh Sec 2017,0.0,12.7,-0.7117139036456614
5000,15868,David Duband Côtes de Nuits Villages 2017,6.0,27.3,-0.1867328023978933
4170,15786,Ollieux Romanis Corbières Classique 2018,4.0,9.0,-0.8447570594413287
4180,15783,Domaine de l'Hortus Val de Montferrand La Grande Cuvée Blanc 2018,0.0,24.0,-0.3053929143237587
4793,15730,Maurice Schoech Pinot Gris Grand Cru Schlossberg 2017,0.0,18.7,-0.4959682455986335
5950,15432,Domaine de Vaccelli AOP Ajaccio Rouge Granit 2016,5.0,46.0,0.48567449851534394
4664,15402,La Cotelleraie Saint-Nicolas-de-Bourgueil Le Vau Jaumier 2016,0.0,16.4,-0.5786707478499943
4224,15306,Pierre Martin Sancerre Chavignol Rouge 2017,2.0,17.2,-0.5499046601103905
4040,15303,Pierre Jean Villa Saint-Joseph Saut De l'Ange 2018,0.0,34.3,0.06497046532363925
4678,15281,Domaine Rotier Gaillac Rouge L'Ame 2016,0.0,29.8,-0.09683877821163163
5396,14626,Chili De Martino Gallardia Cinsault 2017,0.0,17.1,-0.5535004210778409
4618,14372,Alphonse Mellot Sancerre Rouge La Moussière 2014,0.0,30.6,-0.06807269047202787
4978,13313,Château Dutruch Grand Poujeaux Moulis 2016,0.0,18.5,-0.5031597675335344
5968,13215,Zind-Humbrecht Pinot Gris Clos Windsbuhl 2013,0.0,71.5,1.402593545215213
4356,12585,Champagne Egly-Ouriet Premier Cru Les Vignes de Vrigny,12.0,51.6,0.6870371126925702
5630,12365,Parés Baltà Penedès Electio 2013,1.0,28.0,-0.16156247562574005
4651,11849,Thierry Germain Saumur Blanc Terres 2014,0.0,49.0,0.593547327538858
4932,9937,Marcel Richaud Cairanne Rouge Les Estrambords 2011,4.0,25.7,-0.24426497787710083
4626,807,Marcel Windholtz Eau de Vie de Prunelle Sauvage,0.0,52.9,0.7337820052694262
6279,16247,Borie de Maurel Minervois Rouge Maxime 2003,0.0,45.9,0.48207873754789343
5566,16192,Le Pas de l'Escalette Terrasses du Larzac Le Grand Pas 2018,0.0,27.5,-0.1795412804629924
6042,16159,Domaine La Croix Belle Côtes de Thongue Rosé Les Grillons 2019,18.0,8.5,-0.8627358642785811
4662,16081,Pierre Martin Sancerre Les Monts Damnés 2018,0.0,20.8,-0.42045726528217364
4974,16004,Château du Couvent Pomerol 2017,5.0,23.0,-0.3413505239982634
4306,15949,Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018,1.0,10.7,-0.7836291229946708
4723,15879,François Baur Pinot Noir Sang Du Dragon 2017,3.0,29.0,-0.12560486595123538
5004,15871,David Duband Vosne Romanée 2017,2.0,59.4,0.9675064681537064
5520,15863,Domaine Chambeyron Côte Rôtie La Chavarine 2017,2.0,38.6,0.21958818692400947
5522,15861,Domaine Chambeyron Côte Rôtie L'Angéline 2017,1.0,48.4,0.5719727617341551
4621,15849,Bernard Baudry Chinon Rouge Les Grézeaux 2017,9.0,16.5,-0.5750749868825438
4244,15770,La Préceptorie Côtes du Roussillon Coume Marie 2018,5.0,13.5,-0.6829478159060577
4102,15767,Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017,1.0,16.3,-0.5822665088174447
4220,15758,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,12.0,11.6,-0.7512672742876165
5564,15748,Tempier Bandol Rouge 2017,3.0,30.8,-0.06088116853712696
4753,15429,Domaine de Montgilet Coteaux de l'Aubance 2017,7.0,12.0,-0.7368842304178147
5802,15399,Château Peymartin Saint-Julien 2014,0.0,23.8,-0.3125844362586596
3847,15298,Pierre Jean Villa Saint-Joseph Préface 2018,6.0,24.2,-0.29820139238885784
4288,15292,Domaine Hauvette IGP Alpilles Jaspe 2017,1.0,26.7,-0.20830736820259615
4676,15280,Domaine Rotier Gaillac Blanc Doux Les Gravels 2016,0.0,12.9,-0.7045223817107605
6226,15161,Le Pas de l'Escalette Terrasses du Larzac Le Pas de D. 2017,0.0,20.4,-0.4348403091519756
4609,15145,François Bergeret Hautes Côtes de Beaune Rouge 2017,0.0,11.8,-0.7440757523527156
4154,15141,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,18.0,9.8,-0.815990971701725
4151,15140,Elian Daros Côtes du Marmandais Abouriou 2016,12.0,13.7,-0.6757562939711568
5741,15127,Domaine Clerget Chambolle-Musigny Les Charmes 2015,0.0,73.3,1.4673172426293213
5010,15073,Domaine des Comtes Lafon Monthélie 1er Cru Les Duresses 2017,0.0,55.6,0.8308675513905888
4928,15047,Domaine La Croix Belle Côtes de Thongue Rouge Le Champ du Coq 2016,5.0,7.9,-0.8843104300832839
4047,14977,Pierre Gaillard Côtes-du-Rhône Blanc Les Gendrines 2018,0.0,18.3,-0.5103512894684353
5525,14819,Domaine Chambeyron Vin de Pays des Collines Rhodaniennes Viognier 2016,0.0,12.0,-0.7368842304178147
4157,14751,Planeta Sicilia Alastro 2017,0.0,12.0,-0.7368842304178147
4668,14657,Xavier Frissant Touraine Amboise L'Orée des Frênes 2015,3.0,12.3,-0.7260969475154633
5799,14461,Château Carbonnieux Graves Blanc 2017,0.0,40.2,0.27712036240321697
5777,14338,Maurel Pays d'Oc Cabernet-Sauvignon 2017,0.0,5.7,-0.9634171713671942
4776,14302,Château de La Liquière Pays d'Hérault Blanc A Mi Chemin 2017,7.0,6.8,-0.923863800725239
6107,14101,Stéphane Tissot Arbois Vin Jaune En Spois 2011,0.0,62.4,1.0753792971772205
5902,14095,Stéphane Tissot Arbois Pinot Noir Sous La Tour 2016,0.0,35.1,0.09373655306324313
4597,14000,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,2.0,61.6,1.0466132094376168
5964,13662,Domaine de l'Ancienne Cure Pécharmant L'Abbaye 2015,3.0,16.3,-0.5822665088174447
4690,13659,Domaine Plageoles Vin de France Contre-Pied 2016,0.0,12.8,-0.7081181426782109
4750,13627,Domaine de Montgilet Anjou Rouge Les Yvonnais 2015,2.0,16.4,-0.5786707478499943
4137,13209,Zind-Humbrecht Muscat Grand Cru Goldert 2015,0.0,29.8,-0.09683877821163163
4081,13117,Le Vieux Donjon Châteauneuf-du-Pape 2016,4.0,39.0,0.2339712307938113
5393,12494,Australie Harkham Wines Old Vines 2011,0.0,35.3,0.10092807499814391
5398,12315,Chili Montsecano (Ostertag) Pinot Noir 2013,1.0,39.0,0.2339712307938113
6738,8193,Emile Boeckel Crémant Chardonnay Extra Brut 2016,3.0,15.4,-0.614628357524499
4635,798,Marcel Windholtz Eau de Vie de Kirsch d'Alsace Réserve Particulière,0.0,62.4,1.0753792971772205
4964,16515,Château Turcaud Bordeaux Rouge Cuvée Majeure 2018,6.0,12.1,-0.7332884694503642
4250,16317,Domaine Saint-Denis Bourgogne Rouge Clos de la Coque 2018,30.0,19.5,-0.46720215785902974
4285,16153,Château de Cazeneuve Pic Saint-Loup Le Sang Du Calvaire 2017,8.0,41.0,0.3058864501428206
6663,16152,Catherine et Claude Maréchal Pommard La Chanière 2017,0.0,50.4,0.6438879810831645
5504,16146,Château de la Selve Coteaux de l'Ardèche Blanc Saint-Régis Blanc 2019,3.0,13.8,-0.6721605330037063
5486,16130,Decelle-Villa Meursault 2018,9.0,49.5,0.6115261323761103
6207,16077,Domaine Giudicelli Patrimonio Rouge 2016,37.0,25.2,-0.26224378271435317
5382,16011,Nouvelle-Zélande Marlborough Momo Pinot Noir 2016,0.0,22.8,-0.3485420459331643
4307,15946,Domaine de l'Idylle Savoie Mondeuse Le Tithonien 2018,0.0,10.9,-0.7764376010597699
5956,15895,Clos du Prieur Terrasses du Larzac 2018,0.0,17.2,-0.5499046601103905
4893,15808,Jacqueson Rully Rouge 1er Cru Les Cloux 2018,3.0,27.9,-0.16515823659319057
4183,15746,Borie La Vitarèle Saint-Chinian Les Crès 2016,0.0,21.4,-0.3988826994774709
6884,15735,Domino Romano Ribera del Duero RDR 2015,0.0,46.5,0.5036533033525963
4914,15613,Antoine-Marie Arena Patrimonio Hauts de Carco 2018,2.0,25.9,-0.23707345594219992
5394,15462,Chili Valdivieso Merlot 2017,0.0,10.7,-0.7836291229946708
4785,15448,Maurice Schoech Pinot Auxerrois Vieilles Vignes 2018,1.0,10.1,-0.8052036887993735
4706,15349,Albert Mann Muscat 2018,32.0,16.8,-0.5642877039801923
4138,15341,Zind-Humbrecht Zind 2017,6.0,25.7,-0.24426497787710083
3849,15296,Pierre Jean Villa Saint-Joseph Rouge Tildé 2017,0.0,34.3,0.06497046532363925
4677,15282,Domaine Rotier Gaillac Rouge Les Gravels 2016,1.0,9.5,-0.8267782546040764
5773,15264,Decelle-Villa Auxey-Duresses Blanc 2017,3.0,32.8,0.011034050811882244
5769,15254,Camille Giroud Marsannay Rouge Les Longeroies 2016,0.0,33.6,0.03980013855148613
5818,15241,Maison Trimbach Riesling Grand Cru Schlossberg 2015,0.0,63.5,1.1149326678191755
4607,15146,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,0.0,13.4,-0.6865435768735082
4612,15038,Gilbert Picq Chablis Vieilles Vignes 2017,10.0,20.6,-0.42764878721707456
5715,14982,François Baur Gewurztraminer Herrenweg de Turckheim 2016,0.0,13.7,-0.6757562939711568
4901,14802,Domaine Des Croix Beaune 1er Cru Les Cent Vignes 2017,0.0,41.0,0.3058864501428206
4258,14485,Domaine Huet Vouvray Le Mont Sec 2017,5.0,32.1,-0.01413627596027087
4162,14474,Domino Romano Ribera Del Duero Camino Romano 2016,1.0,14.3,-0.6541817281664539
4171,14332,Le Hameau Des Ollieux Monsieur Pinot 2017,1.0,7.8,-0.8879061910507343
