product_id,post_title,price,total_sales,ca_produit
5025,Champagne Agrapart &amp; Fils L'Avizoise Extra Brut Blanc de Blancs Grand Cru 2012,112.0,0.0,0.0
5893,Gilbert Picq Chablis 1er Cru Vaucoupin 2016,26.6,5.0,133.0
4913,Jean-Batiste Arena Muscat du Cap Corse 2015,28.0,0.0,0.0
4100,Emile Boeckel Gewurztraminer Grand Cru Zotzenberg 2016,15.8,0.0,0.0
4938,Domaine Rouge Garance Côtes du Rhône Villages Garances 2016,12.5,0.0,0.0
4902,Domaine Des Croix Savigny-Lès-Beaune 1er Cru Les Peuillets 2015,46.0,0.0,0.0
4794,Maurice Schoech Riesling Grand Cru Rangen de Thann 2014,41.6,0.0,0.0
5629,Parés Baltà Cava Brut Nature,10.3,0.0,0.0
4239,Domaine Augustin Collioure Blanc Adéodat 2019,28.0,0.0,0.0
4647,Bernard Baudry Chinon Rouge La Croix Boissée 2017,28.5,8.0,228.0
4050,Pierre Gaillard Saint-Joseph Blanc 2019,21.8,6.0,130.8
4933,Marcel Richaud Cairanne Rouge 2018,18.4,0.0,0.0
4867,Château De La Selve IGP Coteaux de l'Ardèche Maguelonne Rosé 2019,9.9,1.0,9.9
4673,Domaine Pellé Sancerre Rouge La Croix Au Garde 2017,19.8,0.0,0.0
4051,Jeanne Gaillard IGP Collines Rhodaniennes Syrah Terre de Mandrin 2018,7.7,6.0,46.2
4681,Domaine de Joy Côtes de Gascogne Blanc Moelleux Saint-André 2018,7.1,12.0,85.19999999999999
7023,Camin Larredya Jurançon Sec La Virada 2018,27.5,0.0,0.0
4614,Gilbert Picq Chablis En Vaudécorse 2017,19.0,11.0,209.0
4886,Saumaize-Michelin Pouilly-Fuissé Clos sur la Roche 2018,28.4,5.0,142.0
4788,Maurice Schoech Pinot Gris 2018,12.3,3.0,36.900000000000006
5377,Argentine Alamos Catena Malbec 2017,19.0,0.0,0.0
4912,Jean-Baptiste Arena Patrimonio Rouge Grotte Di Sole 2018,25.9,6.0,155.39999999999998
4231,Argentine Mendoza Alamos Malbec 2018,11.1,1.0,11.1
4108,Zind-Humbrecht Riesling Herrenweg de Turckheim 2017,31.7,2.0,63.4
5922,Albert Mann Pinot Noir Clos de la Faille 2017,48.5,17.0,824.5
5827,Agnès Levet Côte Rôtie Maestria 2017,55.0,3.0,165.0
4861,Philippe Nusswitz Duché d'Uzès Orénia Rouge 2017,8.5,29.0,246.5
5912,Kingsbarns Distillery Lowland Single Malt Whisky,57.0,0.0,0.0
5395,Chili Errazuriz Cabernet Sauvignon 2016,12.7,0.0,0.0
4251,Domaine Saint-Denis Bourgogne Rouge Le Clos 2017,14.1,8.0,112.8
4977,Château Lafont Menaut Pessac-Leognan Blanc 2017,16.3,3.0,48.900000000000006
6126,Champagne Gosset Célébris Vintage 2007,135.0,2.0,270.0
4757,Domaine Saint-Nicolas Fiefs Vendéens Blanc Le Haut des Clous 2017,26.5,6.0,159.0
5817,Maison Trimbach Riesling Grand Cru Geisberg 2012,57.6,0.0,0.0
6129,Moulin de Gassac IGP Pays d'Hérault Guilhem Blanc 2017,5.2,0.0,0.0
6104,Stéphane Tissot Arbois Blanc Savagnin 2015,33.2,0.0,0.0
6105,Stéphane Tissot Côtes du Jura Sursis 2017,34.8,7.0,243.59999999999997
5389,Australie Maverick Breechens Blend 2012,16.1,0.0,0.0
4079,Le Vieux Donjon Châteauneuf-du-Pape 2013,37.0,0.0,0.0
4073,Château de Vaudieu Châteauneuf-du-Pape L'Avenue 2015,77.8,0.0,0.0
6041,Château de Vaudieu Châteauneuf-du-Pape Amiral G 2015,71.7,0.0,0.0
4076,Plateau des Chênes Lirac 2016,14.05,4.0,56.2
4348,Champagne Egly-Ouriet Grand Cru Brut Tradition,59.0,0.0,0.0
5397,Chili De Martino Viejas Tinajas Cinsault 2013,24.0,0.0,0.0
6222,Planeta Sicilia Passito di Noto 2016,26.4,0.0,0.0
5047,Champagne Petit Lebrun &amp; Fils Blanc de Blancs Grand Cru,22.5,13.0,292.5
4054,Clos du Mont-Olivet Châteauneuf-du-Pape Cuvée du Papet 2018,71.6,10.0,716.0
5894,Thevenet Quintaine Viré-Clessé Emilian Gillet 2017,15.4,5.0,77.0
4720,Domaine Schoenheitz Riesling Herrenreben 2018,15.9,15.0,238.5
4649,Bernard Baudry Chinon Blanc 2018,16.5,1.0,16.5
4683,Château Plaisance Fronton Rosé 2019,9.1,1.0,9.1
4759,Domaine Saint-Nicolas Fiefs Vendéens Rouge Reflets 2018,16.9,0.0,0.0
4615,Alphonse Mellot Sancerre Blanc La Moussière 2018,24.0,7.0,168.0
4178,Domaine de l'Hortus Pic Saint-Loup La Bergerie Rosé 2019,11.5,17.0,195.5
5485,Decelle-Villa Savigny-Lès-Beaune Blanc 2018,33.4,3.0,100.19999999999999
4166,Ollieux Romanis Corbières Boutenac Atal Sia 2017,20.5,6.0,123.0
4045,Pierre Gaillard Côte Rôtie 2018,42.6,14.0,596.4
5696,Planeta Sicilia Etna Bianco 2018,17.5,0.0,0.0
6631,Weingut Besson-Strasser Zürich Pinot Noir Albi 2016,47.2,0.0,0.0
6626,Weingut Besson-Strasser Zürich Räuschling 2018,33.2,0.0,0.0
5959,Domaine Labranche Laffont Madiran Vieilles Vignes 2015,15.4,0.0,0.0
6592,Domaine de la Monardière Vacqueyras Blanc Galéjade 2018,24.4,0.0,0.0
6299,Lucien Boillot Gevrey Chambertin 1er Cru Les Cherbaudes 2017,78.0,0.0,0.0
6572,Decelle-Villa Saint-Aubin 1er Cru Sous Roche Dumay 2015,44.0,0.0,0.0
4280,Château de Cazeneuve Languedoc Blanc 2016,18.9,0.0,0.0
4604,Catherine et Claude Maréchal Pommard La Chanière 2016,49.0,1.0,49.0
4602,Catherine et Claude Maréchal Chorey-Lès-Beaune 2017,31.5,7.0,220.5
4717,Domaine Schoenheitz Pinot Noir Herrenreben 2017,23.4,6.0,140.39999999999998
4204,Mas Laval IGP Pays d'Hérault Les Pampres Rouges 2017,11.3,3.0,33.900000000000006
4205,Mas Laval Terrasses du Larzac La Grande Cuvée 2016,23.0,12.0,276.0
5068,Albert Mann Pinot Noir Grand P 2017,59.9,0.0,0.0
4789,Maurice Schoech Pinot Noir 2018,11.1,2.0,22.2
5816,Maison Trimbach Riesling 2017,16.9,0.0,0.0
4603,Catherine et Claude Maréchal Ladoix Rouge Les Chaillots 2017,31.5,1.0,31.5
6216,Domaine des Comtes Lafon Volnay 1er Cru Champans 2016,121.0,0.0,0.0
4275,I Fabbri Chianti Classico Lamole 2017,14.9,12.0,178.8
5545,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Caillerets 1er Cru 2016,65.9,7.0,461.30000000000007
4107,Emile Boeckel Pinot Noir Terres Rouges 2016,35.0,0.0,0.0
5918,Wemyss Malts Single Cask Scotch Whisky Chai Caramel Latte 2002 Craigellachie,114.0,0.0,0.0
5743,Domaine Clerget Vosne-Romanée Les Violettes 2015,57.0,0.0,0.0
4904,Domaine Des Croix Corton Charlemagne Grand Cru 2016,137.0,5.0,685.0
6103,Stéphane Tissot Arbois Trousseau Amphore 2017,40.7,0.0,0.0
5551,Thierry Germain Saumur-Champigny Franc De Pied 2017,36.3,0.0,0.0
4359,Champagne Larmandier-Bernier Grand Cru Les Chemins d'Avize 2011,85.6,1.0,85.6
5761,Huiles d'Olive Extra Vierge Planeta 3x 10cl,19.5,0.0,0.0
4393,Wemyss Malts Blended Malt Scotch Whisky Vanilla Burst,57.0,0.0,0.0
4653,Thierry Germain Saumur-Champigny Franc De Pied 2016,36.2,0.0,0.0
4399,Wemyss Malts Blended Malt Scotch Whisky Spice King Batch Strength,59.0,1.0,59.0
5899,Stéphane Tissot Arbois Blanc Les Bruyères 2015,28.1,4.0,112.4
4132,Zind-Humbrecht Pinot Gris Grand Cru Rangen De Thann Clos Saint-Urbain 2012,88.4,0.0,0.0
4406,Cognac Frapin Château de Fontpinot 1989 20 Ans d'Age,157.0,0.0,0.0
5756,Huile d'Olive Extra Vierge Planeta Selezione Chef 3L,42.2,4.0,168.8
4628,Marcel Windholtz Eau de Vie de Marc de Muscat,39.6,0.0,0.0
6278,Borie de Maurel Minervois Rouge Esprit d'Automne 2019,9.0,5.0,45.0
4930,Domaine La Croix Belle Côtes de Thongue Blanc N°7 2018,17.5,5.0,87.5
4601,Catherine et Claude Maréchal Bourgogne Aligoté 2018,16.1,4.0,64.4
4899,Domaine Brintet Mercurey Blanc Vieilles Vignes 2018,21.2,9.0,190.79999999999998
4049,Pierre Gaillard Saint-Joseph Rouge 2018,19.3,1.0,19.3
4890,Saumaize-Michelin Saint-Véran 2018,17.0,6.0,102.0
4052,Clos du Mont-Olivet Châteauneuf-du-Pape Blanc 2019,33.7,6.0,202.20000000000002
4084,"Rimauresq Côtes de Provence Rouge Cru Classé ""R"" 2017",23.2,0.0,0.0
5619,"Albert Boxler Riesling Grand Cru Sommerberg ""E"" 2018",71.3,0.0,0.0
5523,Domaine Chambeyron Côte Rôtie Lancement 2017,60.4,1.0,60.4
6926,Château Jean Faure Saint-Emilion Grand Cru 2016,49.9,1.0,49.9
6627,Weingut Besson-Strasser Zürich Fumé 2017,41.8,1.0,41.8
4182,Borie La Vitarèle Saint-Chinian Les Schistes 2017,16.7,3.0,50.099999999999994
6301,Borie La Vitarèle Saint-Chinian Midi Rouge 2015,40.5,0.0,0.0
6568,Decelle-Villa Chambolle-Musigny 2017,72.0,0.0,0.0
4262,Chermette Domaine du Vissoux Brouilly Pierreux 2018,15.8,3.0,47.400000000000006
4261,Chermette Domaine du Vissoux Beaujolais Griottes 2018,9.9,1.0,9.9
4202,Mas de Daumas Gassac IGP Saint-Guilhem-le-Désert Blanc 2019,38.0,0.0,0.0
5738,Triennes IGP Méditerranée Rouge Saint Auguste 2016,14.6,11.0,160.6
4918,Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016,37.2,24.0,892.8000000000001
4067,Gilles Robin Crozes-Hermitage Rouge Albéric 2017,22.0,19.0,418.0
4215,Marc Colin Et Fils Saint-Aubin Blanc Luce 2017,26.5,0.0,0.0
4707,Albert Mann Pinot Gris Cuvée Albert 2017,22.8,13.0,296.40000000000003
4240,Domaine Augustin Collioure Rouge Adéodat 2017,28.0,0.0,0.0
5826,Agnès Levet Côte Rôtie Améthyste 2017,41.2,4.0,164.8
4749,Domaine de Montgilet Anjou Blanc 2016,11.9,0.0,0.0
4242,Parcé Frères Côtes du Roussillon Villages Zoé Rouge 2018,8.6,14.0,120.39999999999999
6109,Gilles Robin Saint-Joseph Rouge André Péalat 2010,39.2,1.0,39.2
4248,Domaine Saint-Denis Mâcon Chardonnay 2017,14.8,12.0,177.60000000000002
4156,Elian Daros Côtes du Marmandais Coucou Blanc 2016,20.35,6.0,122.10000000000001
4101,Emile Boeckel Pinot Gris Grand Cru Zotzenberg 2016,15.8,0.0,0.0
5613,Albert Boxler Chasselas 2016,19.2,6.0,115.19999999999999
5443,La Rectorie Banyuls Léon Parcé 2016,23.6,5.0,118.0
5488,Decelle-Villa Beaune Rouge 2015,43.5,0.0,0.0
6204,Domaine Giudicelli Muscat du Cap Corse 2016,31.0,7.0,217.0
4797,Domaine Peyre Rose Clos des Cistes 2008,78.0,0.0,0.0
4616,Alphonse Mellot Sancerre Rouge La Demoiselle 2015,57.0,0.0,0.0
6106,Stéphane Tissot Château-Chalon 2011,74.8,0.0,0.0
5548,Thierry Germain Saumur-Champigny Outre Terre 2017,48.8,0.0,0.0
5707,Domaine des Terres d'Ocre Saint-Pourçain Rouge Instant T 2015,10.8,10.0,108.0
4654,Thierry Germain Saumur-Champigny La Marginale 2016,33.4,0.0,0.0
4164,Parés Baltà Penedès Mas Petit 2015,7.6,20.0,152.0
4072,Château de Vaudieu Châteauneuf-du-Pape Blanc 2015,32.0,1.0,32.0
4069,Gilles Robin Hermitage Rouge 2012,60.0,0.0,0.0
4657,Thierry Germain Saumur-Champigny Outre Terre 2014,43.0,0.0,0.0
4970,Champagne Larmandier-Bernier Terre de Vertus Premier Cru 2011,49.5,0.0,0.0
4709,Albert Mann Pinot Gris Vendanges Tardives Altenbourg 2011,44.0,0.0,0.0
4617,Alphonse Mellot Sancerre Rouge Génération XIX 2011,67.5,0.0,0.0
4149,Champagne Mailly Grand Cru Intemporelle Rosé 2009,69.0,0.0,0.0
4730,Domaine Muré Crémant d'Alsace Cuvée Prestige,14.3,0.0,0.0
4633,Marcel Windholtz Eau de Vie de Mirabelle d'Alsace Réserve Particulière,52.4,3.0,157.2
4223,Xavier Frissant Touraine Sauvignon 2019,9.7,3.0,29.099999999999998
5951,Domaine de Vaccelli AOP Ajaccio Rouge Granit 174 2017,74.5,0.0,0.0
4281,Château de Cazeneuve Val de Montferrand Rouge Caza Sorix 2019,11.6,0.0,0.0
5479,Domaine Bulliat Beaujolais Blanc 2019,10.2,3.0,30.599999999999998
4083,"Rimauresq Côtes de Provence Blanc Cru Classé ""R"" 2019",17.0,0.0,0.0
4876,Tempier Bandol Rosé 2019,22.8,22.0,501.6
4937,Domaine Rouge Garance Côtes du Rhône Feuille de Garance 2019,9.9,4.0,39.6
4059,Mourgues du Grès Costières de Nîmes Galets Rosés 2019,8.7,7.0,60.89999999999999
4188,Château de La Liquière Languedoc Blanc Les Amandiers 2019,9.5,8.0,76.0
4283,Château de Cazeneuve Pic Saint-Loup Le Roc Des Mates 2017,27.0,4.0,108.0
5753,Château de la Selve Vin de France Petite Selve 2019,10.1,4.0,40.4
6751,Château Simone Palette Blanc 2017,46.5,0.0,0.0
4725,François Baur Riesling Grand Cru Brand Clos De La Treille 2017,23.4,0.0,0.0
4352,Champagne Egly-Ouriet Grand Cru Millésimé 2008,225.0,5.0,1125.0
5618,"Albert Boxler Riesling Grand Cru Sommerberg ""D"" 2018",71.3,0.0,0.0
5960,Domaine Labranche Laffont Pacherenc du Vic-Bilh Sec 2017,12.7,0.0,0.0
5000,David Duband Côtes de Nuits Villages 2017,27.3,6.0,163.8
4170,Ollieux Romanis Corbières Classique 2018,9.0,4.0,36.0
4180,Domaine de l'Hortus Val de Montferrand La Grande Cuvée Blanc 2018,24.0,0.0,0.0
4793,Maurice Schoech Pinot Gris Grand Cru Schlossberg 2017,18.7,0.0,0.0
5950,Domaine de Vaccelli AOP Ajaccio Rouge Granit 2016,46.0,5.0,230.0
4664,La Cotelleraie Saint-Nicolas-de-Bourgueil Le Vau Jaumier 2016,16.4,0.0,0.0
4224,Pierre Martin Sancerre Chavignol Rouge 2017,17.2,2.0,34.4
4040,Pierre Jean Villa Saint-Joseph Saut De l'Ange 2018,34.3,0.0,0.0
4678,Domaine Rotier Gaillac Rouge L'Ame 2016,29.8,0.0,0.0
5396,Chili De Martino Gallardia Cinsault 2017,17.1,0.0,0.0
4618,Alphonse Mellot Sancerre Rouge La Moussière 2014,30.6,0.0,0.0
4978,Château Dutruch Grand Poujeaux Moulis 2016,18.5,0.0,0.0
5968,Zind-Humbrecht Pinot Gris Clos Windsbuhl 2013,71.5,0.0,0.0
4356,Champagne Egly-Ouriet Premier Cru Les Vignes de Vrigny,51.6,12.0,619.2
5630,Parés Baltà Penedès Electio 2013,28.0,1.0,28.0
4651,Thierry Germain Saumur Blanc Terres 2014,49.0,0.0,0.0
4932,Marcel Richaud Cairanne Rouge Les Estrambords 2011,25.7,4.0,102.8
4626,Marcel Windholtz Eau de Vie de Prunelle Sauvage,52.9,0.0,0.0
5565,Tempier Bandol Cabassaou 2017,92.0,0.0,0.0
6279,Borie de Maurel Minervois Rouge Maxime 2003,45.9,0.0,0.0
5566,Le Pas de l'Escalette Terrasses du Larzac Le Grand Pas 2018,27.5,0.0,0.0
6042,Domaine La Croix Belle Côtes de Thongue Rosé Les Grillons 2019,8.5,18.0,153.0
4662,Pierre Martin Sancerre Les Monts Damnés 2018,20.8,0.0,0.0
4974,Château du Couvent Pomerol 2017,23.0,5.0,115.0
4306,Domaine de l'Idylle Roussette de Savoie Anne de Chypre 2018,10.7,1.0,10.7
4723,François Baur Pinot Noir Sang Du Dragon 2017,29.0,3.0,87.0
5004,David Duband Vosne Romanée 2017,59.4,2.0,118.8
5520,Domaine Chambeyron Côte Rôtie La Chavarine 2017,38.6,2.0,77.2
5522,Domaine Chambeyron Côte Rôtie L'Angéline 2017,48.4,1.0,48.4
4621,Bernard Baudry Chinon Rouge Les Grézeaux 2017,16.5,9.0,148.5
4244,La Préceptorie Côtes du Roussillon Coume Marie 2018,13.5,5.0,67.5
4102,Emile Boeckel Sylvaner Grand Cru Zotzenberg 2017,16.3,1.0,16.3
4220,Xavier Frissant Touraine Amboise Chenin Les Pierres 2018,11.6,12.0,139.2
5564,Tempier Bandol Rouge 2017,30.8,3.0,92.4
4753,Domaine de Montgilet Coteaux de l'Aubance 2017,12.0,7.0,84.0
5802,Château Peymartin Saint-Julien 2014,23.8,0.0,0.0
3847,Pierre Jean Villa Saint-Joseph Préface 2018,24.2,6.0,145.2
4288,Domaine Hauvette IGP Alpilles Jaspe 2017,26.7,1.0,26.7
4676,Domaine Rotier Gaillac Blanc Doux Les Gravels 2016,12.9,0.0,0.0
6226,Le Pas de l'Escalette Terrasses du Larzac Le Pas de D. 2017,20.4,0.0,0.0
4609,François Bergeret Hautes Côtes de Beaune Rouge 2017,11.8,0.0,0.0
4154,Elian Daros Côtes du Marmandais Le Vin Est Une Fête 2017,9.8,18.0,176.4
4151,Elian Daros Côtes du Marmandais Abouriou 2016,13.7,12.0,164.39999999999998
5741,Domaine Clerget Chambolle-Musigny Les Charmes 2015,73.3,0.0,0.0
5010,Domaine des Comtes Lafon Monthélie 1er Cru Les Duresses 2017,55.6,0.0,0.0
4928,Domaine La Croix Belle Côtes de Thongue Rouge Le Champ du Coq 2016,7.9,5.0,39.5
4047,Pierre Gaillard Côtes-du-Rhône Blanc Les Gendrines 2018,18.3,0.0,0.0
5525,Domaine Chambeyron Vin de Pays des Collines Rhodaniennes Viognier 2016,12.0,0.0,0.0
4157,Planeta Sicilia Alastro 2017,12.0,0.0,0.0
4668,Xavier Frissant Touraine Amboise L'Orée des Frênes 2015,12.3,3.0,36.900000000000006
5799,Château Carbonnieux Graves Blanc 2017,40.2,0.0,0.0
5777,Maurel Pays d'Oc Cabernet-Sauvignon 2017,5.7,0.0,0.0
4776,Château de La Liquière Pays d'Hérault Blanc A Mi Chemin 2017,6.8,7.0,47.6
6107,Stéphane Tissot Arbois Vin Jaune En Spois 2011,62.4,0.0,0.0
5902,Stéphane Tissot Arbois Pinot Noir Sous La Tour 2016,35.1,0.0,0.0
4597,Marc Colin Et Fils Chassagne-Montrachet Blanc Les Vide-Bourses 1er Cru 2016,61.6,2.0,123.2
5964,Domaine de l'Ancienne Cure Pécharmant L'Abbaye 2015,16.3,3.0,48.900000000000006
4690,Domaine Plageoles Vin de France Contre-Pied 2016,12.8,0.0,0.0
4750,Domaine de Montgilet Anjou Rouge Les Yvonnais 2015,16.4,2.0,32.8
4137,Zind-Humbrecht Muscat Grand Cru Goldert 2015,29.8,0.0,0.0
4081,Le Vieux Donjon Châteauneuf-du-Pape 2016,39.0,4.0,156.0
5007,Domaine des Comtes Lafon Volnay 1er Cru Santenots du Milieu 2014,105.0,0.0,0.0
5393,Australie Harkham Wines Old Vines 2011,35.3,0.0,0.0
5398,Chili Montsecano (Ostertag) Pinot Noir 2013,39.0,1.0,39.0
6738,Emile Boeckel Crémant Chardonnay Extra Brut 2016,15.4,3.0,46.2
4402,Cognac Frapin VIP XO,176.0,13.0,2288.0
4407,Cognac Frapin Cigar Blend,104.0,1.0,104.0
4635,Marcel Windholtz Eau de Vie de Kirsch d'Alsace Réserve Particulière,62.4,0.0,0.0
4964,Château Turcaud Bordeaux Rouge Cuvée Majeure 2018,12.1,6.0,72.6
4250,Domaine Saint-Denis Bourgogne Rouge Clos de la Coque 2018,19.5,30.0,585.0
4285,Château de Cazeneuve Pic Saint-Loup Le Sang Du Calvaire 2017,41.0,8.0,328.0
6663,Catherine et Claude Maréchal Pommard La Chanière 2017,50.4,0.0,0.0
5504,Château de la Selve Coteaux de l'Ardèche Blanc Saint-Régis Blanc 2019,13.8,3.0,41.400000000000006
5486,Decelle-Villa Meursault 2018,49.5,9.0,445.5
6207,Domaine Giudicelli Patrimonio Rouge 2016,25.2,37.0,932.4
5382,Nouvelle-Zélande Marlborough Momo Pinot Noir 2016,22.8,0.0,0.0
4307,Domaine de l'Idylle Savoie Mondeuse Le Tithonien 2018,10.9,0.0,0.0
5956,Clos du Prieur Terrasses du Larzac 2018,17.2,0.0,0.0
4893,Jacqueson Rully Rouge 1er Cru Les Cloux 2018,27.9,3.0,83.69999999999999
4183,Borie La Vitarèle Saint-Chinian Les Crès 2016,21.4,0.0,0.0
6884,Domino Romano Ribera del Duero RDR 2015,46.5,0.0,0.0
4914,Antoine-Marie Arena Patrimonio Hauts de Carco 2018,25.9,2.0,51.8
5394,Chili Valdivieso Merlot 2017,10.7,0.0,0.0
4785,Maurice Schoech Pinot Auxerrois Vieilles Vignes 2018,10.1,1.0,10.1
4706,Albert Mann Muscat 2018,16.8,32.0,537.6
4138,Zind-Humbrecht Zind 2017,25.7,6.0,154.2
3849,Pierre Jean Villa Saint-Joseph Rouge Tildé 2017,34.3,0.0,0.0
4677,Domaine Rotier Gaillac Rouge Les Gravels 2016,9.5,1.0,9.5
5773,Decelle-Villa Auxey-Duresses Blanc 2017,32.8,3.0,98.39999999999999
5769,Camille Giroud Marsannay Rouge Les Longeroies 2016,33.6,0.0,0.0
5818,Maison Trimbach Riesling Grand Cru Schlossberg 2015,63.5,0.0,0.0
4607,François Bergeret Hautes Côtes de Beaune Vieilles Vignes Rondo 2017,13.4,0.0,0.0
4612,Gilbert Picq Chablis Vieilles Vignes 2017,20.6,10.0,206.0
5715,François Baur Gewurztraminer Herrenweg de Turckheim 2016,13.7,0.0,0.0
4901,Domaine Des Croix Beaune 1er Cru Les Cent Vignes 2017,41.0,0.0,0.0
4258,Domaine Huet Vouvray Le Mont Sec 2017,32.1,5.0,160.5
4162,Domino Romano Ribera Del Duero Camino Romano 2016,14.3,1.0,14.3
4171,Le Hameau Des Ollieux Monsieur Pinot 2017,7.8,1.0,7.8
5803,Château Tour Haut-Caussan Médoc 2015,17.1,3.0,51.300000000000004
5628,Parés Baltà Penedès Hisenda Miret 2013,25.0,0.0,0.0
5027,Champagne Agrapart &amp; Fils Terroirs Brut Blanc de Blancs Grand Cru,62.1,0.0,0.0
5024,Champagne Agrapart &amp; Fils Les 7 Crus Brut Blanc de Blancs,45.0,0.0,0.0
4142,Champagne Gosset Grand Millésime 2006,53.0,30.0,1590.0
4396,Wemyss Malts Blended Malt Scotch Whisky The Hive 12 ans,62.0,0.0,0.0
4729,Emile Boeckel Crémant Brut Blanc de Blancs,8.6,38.0,326.8
4954,Bon cadeau de 25€,25.0,10.0,250.0
4298,Domaine de La Tour Du Bon Bandol Rouge 2018,23.2,1.0,23.2
4085,Rimauresq Côtes de Provence Rouge Cru Classé 2017,19.0,7.0,133.0
4860,Philippe Nusswitz Duché d'Uzès Orénia Rosé 2019,8.7,11.0,95.69999999999999
4269,Domaine Sérol Côte Roannaise Les Originelles 2019,10.2,0.0,0.0
4186,Le Pas de l'Escalette Terrasses du Larzac Les Clapas Rouge 2018,16.6,1.0,16.6
4087,Rimauresq Côtes de Provence Cru Classé Rosé 2019,14.4,18.0,259.2
5487,Decelle-Villa Nuits-Saint-Georges Rouge 2016,43.5,3.0,130.5
4287,Domaine Hauvette Les Baux de Provence Cornaline 2014,38.6,1.0,38.6
4786,Maurice Schoech Gewurztraminer 2018,12.1,0.0,0.0
4722,François Baur Pinot Gris Herrenweg de Turckheim 2018,13.7,1.0,13.7
5906,Domaine de Montbourgeau L'Etoile En Banode 2016,19.8,0.0,0.0
4099,Paul Ginglinger Riesling Drei Exa 2018,12.8,0.0,0.0
5890,Saumaize-Michelin Saint-Véran Les Crèches 2018,19.3,0.0,0.0
6584,La Préceptorie Côtes du Roussillon Blanc Coume Marie 2018,13.5,0.0,0.0
4213,Lucien Boillot Volnay 1er Cru Les Angles 2017,58.8,0.0,0.0
4718,Domaine Schoenheitz Pinot Noir Val Saint Grégoire 2017,18.2,0.0,0.0
4264,Chermette Domaine du Vissoux Moulin à Vent Les Trois Roches 2018,17.8,2.0,35.6
6664,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2017,35.6,0.0,0.0
4177,Domaine de l'Hortus Val de Montferrand La Bergerie Blanc 2018,13.5,0.0,0.0
4682,Château Plaisance Fronton Rouge 2017,9.1,6.0,54.599999999999994
6575,Marc Colin Et Fils Saint-Aubin 1er Cru La Chatenière 2017,41.8,0.0,0.0
4611,Gilbert Picq Chablis Vosgros 1er Cru 2017,26.2,15.0,393.0
6035,Zind-Humbrecht Muscat Turckheim 2016,17.9,1.0,17.9
4130,Zind-Humbrecht Pinot Gris Roche Calcaire 2017,23.0,0.0,0.0
6038,I Fabbri Chianti Classico Gran Selezione 2015,48.5,0.0,0.0
4227,La Cotelleraie Saint-Nicolas-de-Bourgueil La Croisée 2018,12.6,6.0,75.6
5772,Camille Giroud Santenay Rouge 2016,29.7,1.0,29.7
5742,Domaine Clerget Chambolle-Musigny 2014,42.1,0.0,0.0
5694,Philippe Nusswitz Duché d'Uzès Orénia Rouge Réserve 2016,12.7,5.0,63.5
4994,Domaine Peyre Rose Syrah Léone 2008,78.0,0.0,0.0
5547,Thierry Germain Saumur-Champigny Terres Chaudes 2017,24.6,1.0,24.6
4358,Champagne Larmandier-Bernier Grand Cru Vieilles Vignes du Levant 2008,77.0,0.0,0.0
5552,Thierry Germain Saumur Blanc Clos Roman 2016,57.7,0.0,0.0
5795,Château de Chantegrive Graves Blanc Caroline 2016,23.0,0.0,0.0
4350,Champagne Egly-Ouriet Grand Cru Extra Brut V.P.,79.5,0.0,0.0
4391,Wemyss Malts Blended Malt Scotch Whisky Peat Chimney,49.5,0.0,0.0
5760,Huile d'Olive Extra Vierge Planeta 50cl,13.1,2.0,26.2
5574,Domaine Huet Vouvray Le Mont Moelleux Première Trie 2008,59.6,0.0,0.0
4625,Marcel Windholtz Eau de Vie de Sureau,52.4,0.0,0.0
4193,Château de La Liquière Faugères Cistus Blanc 2019,13.5,8.0,108.0
5930,Borie La Vitarèle Languedoc Blanc Le Grand Mayol 2019,14.1,1.0,14.1
4924,Cave de Castelmaure Corbières Rouge Grande Cuvée 2017,12.8,0.0,0.0
4865,Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018,9.8,13.0,127.4
4173,Maurel Pays d'Oc Chenin-Colombard 2019,5.7,13.0,74.10000000000001
4190,Le Pas de l'Escalette Coteaux du Languedoc Ze Rozé 2019,12.1,5.0,60.5
6221,Planeta Sicilia Eruzione 1614 2017,23.5,0.0,0.0
5697,Planeta Sicilia Noto Santa Cecilia 2016,29.9,0.0,0.0
4862,Philippe Nusswitz Duché d'Uzès Orénia Blanc 2018,9.9,12.0,118.80000000000001
6072,Clos du Mont-Olivet Côtes-du-Rhône Blanc 2019,13.6,9.0,122.39999999999999
5608,Domaine Weinbach Gewurztraminer Cuvée Théo 2018,30.5,2.0,61.0
5519,Domaine Chambeyron Côtes du Rhône 2017,12.9,22.0,283.8
4646,Bernard Baudry Chinon Rouge Le Clos Guillot 2017,21.5,1.0,21.5
4167,Ollieux Romanis Corbières Rouge Cuvée Prestige 2017,14.3,3.0,42.900000000000006
4888,Saumaize-Michelin Pouilly-Fuissé Les Ronchevats 2018,27.9,0.0,0.0
6635,Domaine de la Monardière Vacqueyras Vieilles Vignes 2016,22.4,1.0,22.4
5375,David-Beaupère Juliénas Les Trois Verres 2018,15.2,1.0,15.2
5483,David-Beaupère Juliénas La Bottière Vieilles Vignes 2018,17.9,0.0,0.0
